condition,id,excluded,block_number,role,subjectTake,response_bool,proposerTake,subject_response,subject_response_bool,prev_subjectTake,prev_response_bool,prev_proposerTake,prev_subject_response,prev_subject_response_bool,prev_prev_subjectTake,prev_prev_response_bool,prev_prev_proposerTake,prev_prev_subject_response,prev_prev_subject_response_bool,deception,deception_scale,E_p,E_r,received
replication,100,0,0,r,,,5.0,,,,,,,,,,,,,0,2,,,5.0
replication,100,0,0,p,5.0,1.0,,,,,,5.0,,,,,,,,0,2,,5.0,
replication,100,0,0,r,,,5.0,1.0,1.0,5.0,1.0,,,,,,5.0,,,0,2,5.0,5.0,5.0
replication,100,0,0,p,6.0,1.0,,,,,,5.0,1.0,1.0,5.0,1.0,,,,0,2,5.0,5.0,
replication,100,0,0,r,,,5.0,2.0,1.0,6.0,1.0,,,,,,5.0,1.0,1.0,0,2,5.5,5.0,5.0
replication,100,0,0,r,,,8.0,-2.0,0.0,,,5.0,2.0,1.0,6.0,1.0,,,,0,2,5.5,5.0,2.0
replication,100,0,0,p,,0.0,,,,,,8.0,-2.0,0.0,,,5.0,2.0,1.0,0,2,5.5,5.75,
replication,100,0,0,r,,,9.0,-2.0,0.0,,0.0,,,,,,8.0,-2.0,0.0,0,2,5.5,5.75,1.0
replication,100,0,0,p,6.0,1.0,,,,,,9.0,-2.0,0.0,,0.0,,,,0,2,5.5,6.4,
replication,100,0,0,p,5.0,1.0,,,,6.0,1.0,,,,,,9.0,-2.0,0.0,0,2,5.666666666666667,6.4,
replication,100,0,0,r,,,9.0,-2.0,0.0,5.0,1.0,,,,6.0,1.0,,,,0,2,5.5,6.4,1.0
replication,100,0,0,p,5.0,1.0,,,,,,9.0,-2.0,0.0,5.0,1.0,,,,0,2,5.5,6.833333333333333,
replication,100,0,0,r,,,9.0,-2.0,0.0,5.0,1.0,,,,,,9.0,-2.0,0.0,0,2,5.4,6.833333333333333,1.0
replication,100,0,0,p,,0.0,,,,,,9.0,-2.0,0.0,5.0,1.0,,,,0,2,5.4,7.142857142857143,
replication,100,0,0,r,,,6.0,-2.0,0.0,,0.0,,,,,,9.0,-2.0,0.0,0,2,5.4,7.142857142857143,4.0
replication,100,0,0,p,6.0,1.0,,,,,,6.0,-2.0,0.0,,0.0,,,,0,2,5.4,7.0,
replication,100,0,1,r,,,5.0,,,,,,,,,,,,,0,2,,,5.0
replication,100,0,1,p,,0.0,,,,,,5.0,,,,,,,,0,2,,5.0,
replication,100,0,1,r,,,6.0,,,,0.0,,,,,,5.0,,,0,2,,5.0,4.0
replication,100,0,1,p,,0.0,,,,,,6.0,,,,0.0,,,,0,2,,5.5,
replication,100,0,1,p,,0.0,,,,,0.0,,,,,,6.0,,,0,2,,5.5,
replication,100,0,1,r,,,9.0,,,,0.0,,,,,0.0,,,,0,2,,5.5,1.0
replication,100,0,1,p,,0.0,,,,,,9.0,,,,0.0,,,,0,2,,6.666666666666667,
replication,100,0,1,r,,,5.0,,,,0.0,,,,,,9.0,,,0,2,,6.666666666666667,5.0
replication,100,0,1,p,,0.0,,,,,,5.0,,,,0.0,,,,0,2,,6.25,
replication,100,0,1,r,,,7.0,,,,0.0,,,,,,5.0,,,0,2,,6.25,3.0
replication,100,0,1,r,,,6.0,,,,,7.0,,,,0.0,,,,0,2,,6.4,4.0
replication,100,0,1,p,,0.0,,,,,,6.0,,,,,7.0,,,0,2,,6.333333333333333,
replication,100,0,1,r,,,8.0,,,,0.0,,,,,,6.0,,,0,2,,6.333333333333333,2.0
replication,100,0,1,p,,0.0,,,,,,8.0,,,,0.0,,,,0,2,,6.571428571428571,
replication,100,0,1,r,,,7.0,,,,0.0,,,,,,8.0,,,0,2,,6.571428571428571,3.0
replication,100,0,1,p,,0.0,,,,,,7.0,,,,0.0,,,,0,2,,6.625,
replication,100,0,2,r,,,8.0,-2.0,0.0,,,,,,,,,,,0,2,,,2.0
replication,100,0,2,p,7.0,1.0,,,,,,8.0,-2.0,0.0,,,,,,0,2,,8.0,
replication,100,0,2,r,,,8.0,-1.0,0.0,7.0,1.0,,,,,,8.0,-2.0,0.0,0,2,7.0,8.0,2.0
replication,100,0,2,p,8.0,0.0,,,,,,8.0,-1.0,0.0,7.0,1.0,,,,0,2,7.0,8.0,
replication,100,0,2,r,,,5.0,-2.0,0.0,8.0,0.0,,,,,,8.0,-1.0,0.0,0,2,7.5,8.0,5.0
replication,100,0,2,p,,0.0,,,,,,5.0,-2.0,0.0,8.0,0.0,,,,0,2,7.5,7.0,
replication,100,0,2,p,,0.0,,,,,0.0,,,,,,5.0,-2.0,0.0,0,2,7.5,7.0,
replication,100,0,2,r,,,8.0,,,,0.0,,,,,0.0,,,,0,2,7.5,7.0,2.0
replication,100,0,2,p,,0.0,,,,,,8.0,,,,0.0,,,,0,2,7.5,7.25,
replication,100,0,2,r,,,8.0,,,,0.0,,,,,,8.0,,,0,2,7.5,7.25,2.0
replication,100,0,2,r,,,5.0,,,,,8.0,,,,0.0,,,,0,2,7.5,7.4,5.0
replication,100,0,2,p,,0.0,,,,,,5.0,,,,,8.0,,,0,2,7.5,7.0,
replication,100,0,2,r,,,5.0,,,,0.0,,,,,,5.0,,,0,2,7.5,7.0,5.0
replication,100,0,2,p,,0.0,,,,,,5.0,,,,0.0,,,,0,2,7.5,6.714285714285714,
replication,100,0,2,r,,,8.0,,,,0.0,,,,,,5.0,,,0,2,7.5,6.714285714285714,2.0
replication,100,0,2,p,6.0,1.0,,,,,,8.0,,,,0.0,,,,0,2,7.5,6.875,
replication,100,0,3,r,,,7.0,2.0,1.0,,,,,,,,,,,0,2,,,3.0
replication,100,0,3,r,,,8.0,2.0,1.0,,,7.0,2.0,1.0,,,,,,0,2,,7.0,2.0
replication,100,0,3,p,7.0,1.0,,,,,,8.0,2.0,1.0,,,7.0,2.0,1.0,0,2,,7.5,
replication,100,0,3,r,,,5.0,2.0,1.0,7.0,1.0,,,,,,8.0,2.0,1.0,0,2,7.0,7.5,5.0
replication,100,0,3,p,8.0,0.0,,,,,,5.0,2.0,1.0,7.0,1.0,,,,0,2,7.0,6.666666666666667,
replication,100,0,3,r,,,8.0,-2.0,0.0,8.0,0.0,,,,,,5.0,2.0,1.0,0,2,7.5,6.666666666666667,2.0
replication,100,0,3,p,7.0,0.0,,,,,,8.0,-2.0,0.0,8.0,0.0,,,,0,2,7.5,7.0,
replication,100,0,3,p,5.0,1.0,,,,7.0,0.0,,,,,,8.0,-2.0,0.0,0,2,7.333333333333333,7.0,
replication,100,0,3,r,,,6.0,-2.0,0.0,5.0,1.0,,,,7.0,0.0,,,,0,2,6.75,7.0,4.0
replication,100,0,3,p,7.0,1.0,,,,,,6.0,-2.0,0.0,5.0,1.0,,,,0,2,6.75,6.8,
replication,100,0,3,r,,,6.0,,,7.0,1.0,,,,,,6.0,-2.0,0.0,0,2,6.8,6.8,4.0
replication,100,0,3,p,,0.0,,,,,,6.0,,,7.0,1.0,,,,0,2,6.8,6.666666666666667,
replication,100,0,3,r,,,6.0,,,,0.0,,,,,,6.0,,,0,2,6.8,6.666666666666667,4.0
replication,100,0,3,p,7.0,0.0,,,,,,6.0,,,,0.0,,,,0,2,6.8,6.571428571428571,
replication,100,0,3,r,,,8.0,-2.0,0.0,7.0,0.0,,,,,,6.0,,,0,2,6.833333333333333,6.571428571428571,2.0
replication,100,0,3,p,,0.0,,,,,,8.0,-2.0,0.0,7.0,0.0,,,,0,2,6.833333333333333,6.75,
replication,100,0,4,r,,,5.0,2.0,1.0,,,,,,,,,,,0,2,,,5.0
replication,100,0,4,p,9.0,0.0,,,,,,5.0,2.0,1.0,,,,,,0,2,,5.0,
replication,100,0,4,r,,,6.0,2.0,1.0,9.0,0.0,,,,,,5.0,2.0,1.0,0,2,9.0,5.0,4.0
replication,100,0,4,p,9.0,0.0,,,,,,6.0,2.0,1.0,9.0,0.0,,,,0,2,9.0,5.5,
replication,100,0,4,r,,,8.0,2.0,1.0,9.0,0.0,,,,,,6.0,2.0,1.0,0,2,9.0,5.5,2.0
replication,100,0,4,r,,,6.0,2.0,1.0,,,8.0,2.0,1.0,9.0,0.0,,,,0,2,9.0,6.333333333333333,4.0
replication,100,0,4,p,9.0,0.0,,,,,,6.0,2.0,1.0,,,8.0,2.0,1.0,0,2,9.0,6.25,
replication,100,0,4,r,,,6.0,2.0,1.0,9.0,0.0,,,,,,6.0,2.0,1.0,0,2,9.0,6.25,4.0
replication,100,0,4,p,9.0,0.0,,,,,,6.0,2.0,1.0,9.0,0.0,,,,0,2,9.0,6.2,
replication,100,0,4,p,9.0,0.0,,,,9.0,0.0,,,,,,6.0,2.0,1.0,0,2,9.0,6.2,
replication,100,0,4,r,,,6.0,2.0,1.0,9.0,0.0,,,,9.0,0.0,,,,0,2,9.0,6.2,4.0
replication,100,0,4,p,9.0,0.0,,,,,,6.0,2.0,1.0,9.0,0.0,,,,0,2,9.0,6.166666666666667,
replication,100,0,4,r,,,6.0,2.0,1.0,9.0,0.0,,,,,,6.0,2.0,1.0,0,2,9.0,6.166666666666667,4.0
replication,100,0,4,p,9.0,0.0,,,,,,6.0,2.0,1.0,9.0,0.0,,,,0,2,9.0,6.142857142857143,
replication,100,0,4,r,,,5.0,2.0,1.0,9.0,0.0,,,,,,6.0,2.0,1.0,0,2,9.0,6.142857142857143,5.0
replication,100,0,4,p,9.0,0.0,,,,,,5.0,2.0,1.0,9.0,0.0,,,,0,2,9.0,6.0,
replication,100,0,5,r,,,5.0,2.0,1.0,,,,,,,,,,,0,2,,,5.0
replication,100,0,5,p,9.0,0.0,,,,,,5.0,2.0,1.0,,,,,,0,2,,5.0,
replication,100,0,5,r,,,9.0,2.0,1.0,9.0,0.0,,,,,,5.0,2.0,1.0,0,2,9.0,5.0,1.0
replication,100,0,5,p,9.0,0.0,,,,,,9.0,2.0,1.0,9.0,0.0,,,,0,2,9.0,7.0,
replication,100,0,5,r,,,5.0,2.0,1.0,9.0,0.0,,,,,,9.0,2.0,1.0,0,2,9.0,7.0,5.0
replication,100,0,5,p,9.0,0.0,,,,,,5.0,2.0,1.0,9.0,0.0,,,,0,2,9.0,6.333333333333333,
replication,100,0,5,r,,,8.0,2.0,1.0,9.0,0.0,,,,,,5.0,2.0,1.0,0,2,9.0,6.333333333333333,2.0
replication,100,0,5,p,9.0,1.0,,,,,,8.0,2.0,1.0,9.0,0.0,,,,0,2,9.0,6.75,
replication,100,0,5,r,,,7.0,2.0,1.0,9.0,1.0,,,,,,8.0,2.0,1.0,0,2,9.0,6.75,3.0
replication,100,0,5,p,9.0,0.0,,,,,,7.0,2.0,1.0,9.0,1.0,,,,0,2,9.0,6.8,
replication,100,0,5,p,9.0,0.0,,,,9.0,0.0,,,,,,7.0,2.0,1.0,0,2,9.0,6.8,
replication,100,0,5,r,,,8.0,2.0,1.0,9.0,0.0,,,,9.0,0.0,,,,0,2,9.0,6.8,2.0
replication,100,0,5,p,,0.0,,,,,,8.0,2.0,1.0,9.0,0.0,,,,0,2,9.0,7.0,
replication,100,0,5,r,,,5.0,2.0,1.0,,0.0,,,,,,8.0,2.0,1.0,0,2,9.0,7.0,5.0
replication,100,0,5,r,,,5.0,2.0,1.0,,,5.0,2.0,1.0,,0.0,,,,0,2,9.0,6.714285714285714,5.0
replication,100,0,5,p,9.0,1.0,,,,,,5.0,2.0,1.0,,,5.0,2.0,1.0,0,2,9.0,6.5,
replication,100,0,6,r,,,6.0,,,,,,,,,,,,,0,2,,,4.0
replication,100,0,6,p,,0.0,,,,,,6.0,,,,,,,,0,2,,6.0,
replication,100,0,6,r,,,8.0,,,,0.0,,,,,,6.0,,,0,2,,6.0,2.0
replication,100,0,6,p,,0.0,,,,,,8.0,,,,0.0,,,,0,2,,7.0,
replication,100,0,6,r,,,9.0,,,,0.0,,,,,,8.0,,,0,2,,7.0,1.0
replication,100,0,6,p,,0.0,,,,,,9.0,,,,0.0,,,,0,2,,7.666666666666667,
replication,100,0,6,r,,,5.0,,,,0.0,,,,,,9.0,,,0,2,,7.666666666666667,5.0
replication,100,0,6,r,,,9.0,,,,,5.0,,,,0.0,,,,0,2,,7.0,1.0
replication,100,0,6,p,,0.0,,,,,,9.0,,,,,5.0,,,0,2,,7.4,
replication,100,0,6,p,,0.0,,,,,0.0,,,,,,9.0,,,0,2,,7.4,
replication,100,0,6,r,,,7.0,2.0,1.0,,0.0,,,,,0.0,,,,0,2,,7.4,3.0
replication,100,0,6,p,9.0,1.0,,,,,,7.0,2.0,1.0,,0.0,,,,0,2,,7.333333333333333,
replication,100,0,6,r,,,5.0,2.0,1.0,9.0,1.0,,,,,,7.0,2.0,1.0,0,2,9.0,7.333333333333333,5.0
replication,100,0,6,p,9.0,0.0,,,,,,5.0,2.0,1.0,9.0,1.0,,,,0,2,9.0,7.0,
replication,100,0,6,r,,,5.0,2.0,1.0,9.0,0.0,,,,,,5.0,2.0,1.0,0,2,9.0,7.0,5.0
replication,100,0,6,p,,0.0,,,,,,5.0,2.0,1.0,9.0,0.0,,,,0,2,9.0,6.75,
replication,100,0,7,r,,,8.0,,,,,,,,,,,,,0,2,,,2.0
replication,100,0,7,p,,0.0,,,,,,8.0,,,,,,,,0,2,,8.0,
replication,100,0,7,r,,,5.0,,,,0.0,,,,,,8.0,,,0,2,,8.0,5.0
replication,100,0,7,p,,0.0,,,,,,5.0,,,,0.0,,,,0,2,,6.5,
replication,100,0,7,r,,,8.0,,,,0.0,,,,,,5.0,,,0,2,,6.5,2.0
replication,100,0,7,p,,0.0,,,,,,8.0,,,,0.0,,,,0,2,,7.0,
replication,100,0,7,r,,,5.0,,,,0.0,,,,,,8.0,,,0,2,,7.0,5.0
replication,100,0,7,p,,0.0,,,,,,5.0,,,,0.0,,,,0,2,,6.5,
replication,100,0,7,r,,,6.0,,,,0.0,,,,,,5.0,,,0,2,,6.5,4.0
replication,100,0,7,p,,0.0,,,,,,6.0,,,,0.0,,,,0,2,,6.4,
replication,100,0,7,p,,0.0,,,,,0.0,,,,,,6.0,,,0,2,,6.4,
replication,100,0,7,p,,0.0,,,,,0.0,,,,,0.0,,,,0,2,,6.4,
replication,100,0,7,r,,,6.0,,,,0.0,,,,,0.0,,,,0,2,,6.4,4.0
replication,100,0,7,r,,,8.0,,,,,6.0,,,,0.0,,,,0,2,,6.333333333333333,2.0
replication,100,0,7,p,,0.0,,,,,,8.0,,,,,6.0,,,0,2,,6.571428571428571,
replication,100,0,7,r,,,9.0,,,,0.0,,,,,,8.0,,,0,2,,6.571428571428571,1.0
replication,100,0,8,r,,,8.0,,,,,,,,,,,,,0,2,,,2.0
replication,100,0,8,p,9.0,0.0,,,,,,8.0,,,,,,,,0,2,,8.0,
replication,100,0,8,r,,,9.0,2.0,1.0,9.0,0.0,,,,,,8.0,,,0,2,9.0,8.0,1.0
replication,100,0,8,p,9.0,0.0,,,,,,9.0,2.0,1.0,9.0,0.0,,,,0,2,9.0,8.5,
replication,100,0,8,r,,,5.0,2.0,1.0,9.0,0.0,,,,,,9.0,2.0,1.0,0,2,9.0,8.5,5.0
replication,100,0,8,p,9.0,0.0,,,,,,5.0,2.0,1.0,9.0,0.0,,,,0,2,9.0,7.333333333333333,
replication,100,0,8,r,,,5.0,2.0,1.0,9.0,0.0,,,,,,5.0,2.0,1.0,0,2,9.0,7.333333333333333,5.0
replication,100,0,8,p,9.0,0.0,,,,,,5.0,2.0,1.0,9.0,0.0,,,,0,2,9.0,6.75,
replication,100,0,8,r,,,9.0,2.0,1.0,9.0,0.0,,,,,,5.0,2.0,1.0,0,2,9.0,6.75,1.0
replication,100,0,8,p,9.0,0.0,,,,,,9.0,2.0,1.0,9.0,0.0,,,,0,2,9.0,7.2,
replication,100,0,8,p,9.0,1.0,,,,9.0,0.0,,,,,,9.0,2.0,1.0,0,2,9.0,7.2,
replication,100,0,8,p,9.0,0.0,,,,9.0,1.0,,,,9.0,0.0,,,,0,2,9.0,7.2,
replication,100,0,8,r,,,9.0,2.0,1.0,9.0,0.0,,,,9.0,1.0,,,,0,2,9.0,7.2,1.0
replication,100,0,8,r,,,5.0,2.0,1.0,,,9.0,2.0,1.0,9.0,0.0,,,,0,2,9.0,7.5,5.0
replication,100,0,8,p,9.0,0.0,,,,,,5.0,2.0,1.0,,,9.0,2.0,1.0,0,2,9.0,7.142857142857143,
replication,100,0,8,r,,,7.0,2.0,1.0,9.0,0.0,,,,,,5.0,2.0,1.0,0,2,9.0,7.142857142857143,3.0
replication,100,0,8,p,,,,,,,,7.0,2.0,1.0,9.0,0.0,,,,0,2,9.0,7.125,
replication,101,0,0,r,,,5.0,2.0,1.0,,,,,,,,,,,1,5,,,5.0
replication,101,0,0,p,5.0,1.0,,,,,,5.0,2.0,1.0,,,,,,1,5,,5.0,
replication,101,0,0,r,,,5.0,2.0,1.0,5.0,1.0,,,,,,5.0,2.0,1.0,1,5,5.0,5.0,5.0
replication,101,0,0,p,5.0,1.0,,,,,,5.0,2.0,1.0,5.0,1.0,,,,1,5,5.0,5.0,
replication,101,0,0,r,,,6.0,1.0,1.0,5.0,1.0,,,,,,5.0,2.0,1.0,1,5,5.0,5.0,4.0
replication,101,0,0,r,,,6.0,1.0,1.0,,,6.0,1.0,1.0,5.0,1.0,,,,1,5,5.0,5.333333333333333,4.0
replication,101,0,0,p,8.0,0.0,,,,,,6.0,1.0,1.0,,,6.0,1.0,1.0,1,5,5.0,5.5,
replication,101,0,0,r,,,6.0,1.0,1.0,8.0,0.0,,,,,,6.0,1.0,1.0,1,5,6.0,5.5,4.0
replication,101,0,0,p,7.0,1.0,,,,,,6.0,1.0,1.0,8.0,0.0,,,,1,5,6.0,5.6,
replication,101,0,0,p,7.0,0.0,,,,7.0,1.0,,,,,,6.0,1.0,1.0,1,5,6.25,5.6,
replication,101,0,0,r,,,5.0,2.0,1.0,7.0,0.0,,,,7.0,1.0,,,,1,5,6.4,5.6,5.0
replication,101,0,0,p,7.0,1.0,,,,,,5.0,2.0,1.0,7.0,0.0,,,,1,5,6.4,5.5,
replication,101,0,0,r,,,8.0,-2.0,0.0,7.0,1.0,,,,,,5.0,2.0,1.0,1,5,6.5,5.5,2.0
replication,101,0,0,p,7.0,0.0,,,,,,8.0,-2.0,0.0,7.0,1.0,,,,1,5,6.5,5.857142857142857,
replication,101,0,0,r,,,9.0,-2.0,0.0,7.0,0.0,,,,,,8.0,-2.0,0.0,1,5,6.571428571428571,5.857142857142857,1.0
replication,101,0,0,p,6.0,1.0,,,,,,9.0,-2.0,0.0,7.0,0.0,,,,1,5,6.571428571428571,6.25,
replication,101,0,1,r,,,7.0,-2.0,0.0,,,,,,,,,,,1,5,,,3.0
replication,101,0,1,p,6.0,1.0,,,,,,7.0,-2.0,0.0,,,,,,1,5,,7.0,
replication,101,0,1,r,,,5.0,2.0,1.0,6.0,1.0,,,,,,7.0,-2.0,0.0,1,5,6.0,7.0,5.0
replication,101,0,1,p,5.0,1.0,,,,,,5.0,2.0,1.0,6.0,1.0,,,,1,5,6.0,6.0,
replication,101,0,1,p,6.0,1.0,,,,5.0,1.0,,,,,,5.0,2.0,1.0,1,5,5.5,6.0,
replication,101,0,1,r,,,6.0,1.0,1.0,6.0,1.0,,,,5.0,1.0,,,,1,5,5.666666666666667,6.0,4.0
replication,101,0,1,p,8.0,0.0,,,,,,6.0,1.0,1.0,6.0,1.0,,,,1,5,5.666666666666667,6.0,
replication,101,0,1,r,,,5.0,2.0,1.0,8.0,0.0,,,,,,6.0,1.0,1.0,1,5,6.25,6.0,5.0
replication,101,0,1,p,8.0,0.0,,,,,,5.0,2.0,1.0,8.0,0.0,,,,1,5,6.25,5.75,
replication,101,0,1,r,,,8.0,,,8.0,0.0,,,,,,5.0,2.0,1.0,1,5,6.6,5.75,2.0
replication,101,0,1,r,,,6.0,1.0,1.0,,,8.0,,,8.0,0.0,,,,1,5,6.6,6.2,4.0
replication,101,0,1,p,9.0,0.0,,,,,,6.0,1.0,1.0,,,8.0,,,1,5,6.6,6.166666666666667,
replication,101,0,1,r,,,8.0,1.0,1.0,9.0,0.0,,,,,,6.0,1.0,1.0,1,5,7.0,6.166666666666667,2.0
replication,101,0,1,p,8.0,0.0,,,,,,8.0,1.0,1.0,9.0,0.0,,,,1,5,7.0,6.428571428571429,
replication,101,0,1,r,,,5.0,-1.0,0.0,8.0,0.0,,,,,,8.0,1.0,1.0,1,5,7.142857142857143,6.428571428571429,5.0
replication,101,0,1,p,7.0,1.0,,,,,,5.0,-1.0,0.0,8.0,0.0,,,,1,5,7.142857142857143,6.25,
replication,101,0,2,r,,,5.0,2.0,1.0,,,,,,,,,,,1,5,,,5.0
replication,101,0,2,p,7.0,1.0,,,,,,5.0,2.0,1.0,,,,,,1,5,,5.0,
replication,101,0,2,r,,,8.0,1.0,1.0,7.0,1.0,,,,,,5.0,2.0,1.0,1,5,7.0,5.0,2.0
replication,101,0,2,p,7.0,0.0,,,,,,8.0,1.0,1.0,7.0,1.0,,,,1,5,7.0,6.5,
replication,101,0,2,r,,,5.0,-2.0,0.0,7.0,0.0,,,,,,8.0,1.0,1.0,1,5,7.0,6.5,5.0
replication,101,0,2,p,7.0,1.0,,,,,,5.0,-2.0,0.0,7.0,0.0,,,,1,5,7.0,6.0,
replication,101,0,2,p,7.0,0.0,,,,7.0,1.0,,,,,,5.0,-2.0,0.0,1,5,7.0,6.0,
replication,101,0,2,r,,,5.0,-2.0,0.0,7.0,0.0,,,,7.0,1.0,,,,1,5,7.0,6.0,5.0
replication,101,0,2,p,9.0,1.0,,,,,,5.0,-2.0,0.0,7.0,0.0,,,,1,5,7.0,5.75,
replication,101,0,2,r,,,5.0,2.0,1.0,9.0,1.0,,,,,,5.0,-2.0,0.0,1,5,7.4,5.75,5.0
replication,101,0,2,r,,,8.0,-1.0,0.0,,,5.0,2.0,1.0,9.0,1.0,,,,1,5,7.4,5.6,2.0
replication,101,0,2,p,9.0,0.0,,,,,,8.0,-1.0,0.0,,,5.0,2.0,1.0,1,5,7.4,6.0,
replication,101,0,2,r,,,8.0,-2.0,0.0,9.0,0.0,,,,,,8.0,-1.0,0.0,1,5,7.666666666666667,6.0,2.0
replication,101,0,2,p,9.0,1.0,,,,,,8.0,-2.0,0.0,9.0,0.0,,,,1,5,7.666666666666667,6.285714285714286,
replication,101,0,2,r,,,8.0,-2.0,0.0,9.0,1.0,,,,,,8.0,-2.0,0.0,1,5,7.857142857142857,6.285714285714286,2.0
replication,101,0,2,p,9.0,0.0,,,,,,8.0,-2.0,0.0,9.0,1.0,,,,1,5,7.857142857142857,6.5,
replication,101,0,3,r,,,6.0,-2.0,0.0,,,,,,,,,,,1,5,,,4.0
replication,101,0,3,r,,,5.0,-2.0,0.0,,,6.0,-2.0,0.0,,,,,,1,5,,6.0,5.0
replication,101,0,3,p,7.0,0.0,,,,,,5.0,-2.0,0.0,,,6.0,-2.0,0.0,1,5,,5.5,
replication,101,0,3,r,,,6.0,-2.0,0.0,7.0,0.0,,,,,,5.0,-2.0,0.0,1,5,7.0,5.5,4.0
replication,101,0,3,p,7.0,1.0,,,,,,6.0,-2.0,0.0,7.0,0.0,,,,1,5,7.0,5.666666666666667,
replication,101,0,3,r,,,5.0,-2.0,0.0,7.0,1.0,,,,,,6.0,-2.0,0.0,1,5,7.0,5.666666666666667,5.0
replication,101,0,3,p,7.0,1.0,,,,,,5.0,-2.0,0.0,7.0,1.0,,,,1,5,7.0,5.5,
replication,101,0,3,p,9.0,0.0,,,,7.0,1.0,,,,,,5.0,-2.0,0.0,1,5,7.0,5.5,
replication,101,0,3,r,,,7.0,-2.0,0.0,9.0,0.0,,,,7.0,1.0,,,,1,5,7.5,5.5,3.0
replication,101,0,3,p,9.0,0.0,,,,,,7.0,-2.0,0.0,9.0,0.0,,,,1,5,7.5,5.8,
replication,101,0,3,r,,,5.0,-2.0,0.0,9.0,0.0,,,,,,7.0,-2.0,0.0,1,5,7.8,5.8,5.0
replication,101,0,3,p,9.0,0.0,,,,,,5.0,-2.0,0.0,9.0,0.0,,,,1,5,7.8,5.666666666666667,
replication,101,0,3,r,,,6.0,-2.0,0.0,9.0,0.0,,,,,,5.0,-2.0,0.0,1,5,8.0,5.666666666666667,4.0
replication,101,0,3,p,9.0,0.0,,,,,,6.0,-2.0,0.0,9.0,0.0,,,,1,5,8.0,5.714285714285714,
replication,101,0,3,r,,,6.0,-2.0,0.0,9.0,0.0,,,,,,6.0,-2.0,0.0,1,5,8.142857142857142,5.714285714285714,4.0
replication,101,0,3,p,8.0,1.0,,,,,,6.0,-2.0,0.0,9.0,0.0,,,,1,5,8.142857142857142,5.75,
replication,101,0,4,r,,,7.0,-2.0,0.0,,,,,,,,,,,1,5,,,3.0
replication,101,0,4,p,5.0,1.0,,,,,,7.0,-2.0,0.0,,,,,,1,5,,7.0,
replication,101,0,4,r,,,9.0,-2.0,0.0,5.0,1.0,,,,,,7.0,-2.0,0.0,1,5,5.0,7.0,1.0
replication,101,0,4,p,8.0,1.0,,,,,,9.0,-2.0,0.0,5.0,1.0,,,,1,5,5.0,8.0,
replication,101,0,4,r,,,9.0,-2.0,0.0,8.0,1.0,,,,,,9.0,-2.0,0.0,1,5,6.5,8.0,1.0
replication,101,0,4,r,,,7.0,-2.0,0.0,,,9.0,-2.0,0.0,8.0,1.0,,,,1,5,6.5,8.333333333333334,3.0
replication,101,0,4,p,9.0,1.0,,,,,,7.0,-2.0,0.0,,,9.0,-2.0,0.0,1,5,6.5,8.0,
replication,101,0,4,r,,,5.0,-2.0,0.0,9.0,1.0,,,,,,7.0,-2.0,0.0,1,5,7.333333333333333,8.0,5.0
replication,101,0,4,p,9.0,0.0,,,,,,5.0,-2.0,0.0,9.0,1.0,,,,1,5,7.333333333333333,7.4,
replication,101,0,4,p,9.0,0.0,,,,9.0,0.0,,,,,,5.0,-2.0,0.0,1,5,7.75,7.4,
replication,101,0,4,r,,,9.0,-2.0,0.0,9.0,0.0,,,,9.0,0.0,,,,1,5,8.0,7.4,1.0
replication,101,0,4,p,8.0,0.0,,,,,,9.0,-2.0,0.0,9.0,0.0,,,,1,5,8.0,7.666666666666667,
replication,101,0,4,r,,,9.0,-2.0,0.0,8.0,0.0,,,,,,9.0,-2.0,0.0,1,5,8.0,7.666666666666667,1.0
replication,101,0,4,p,8.0,1.0,,,,,,9.0,-2.0,0.0,8.0,0.0,,,,1,5,8.0,7.857142857142857,
replication,101,0,4,r,,,7.0,-1.0,0.0,8.0,1.0,,,,,,9.0,-2.0,0.0,1,5,8.0,7.857142857142857,3.0
replication,101,0,4,p,9.0,1.0,,,,,,7.0,-1.0,0.0,8.0,1.0,,,,1,5,8.0,7.75,
replication,101,0,5,r,,,6.0,-1.0,0.0,,,,,,,,,,,1,5,,,4.0
replication,101,0,5,p,7.0,0.0,,,,,,6.0,-1.0,0.0,,,,,,1,5,,6.0,
replication,101,0,5,r,,,5.0,2.0,1.0,7.0,0.0,,,,,,6.0,-1.0,0.0,1,5,7.0,6.0,5.0
replication,101,0,5,p,5.0,1.0,,,,,,5.0,2.0,1.0,7.0,0.0,,,,1,5,7.0,5.5,
replication,101,0,5,r,,,9.0,-2.0,0.0,5.0,1.0,,,,,,5.0,2.0,1.0,1,5,6.0,5.5,1.0
replication,101,0,5,p,5.0,1.0,,,,,,9.0,-2.0,0.0,5.0,1.0,,,,1,5,6.0,6.666666666666667,
replication,101,0,5,r,,,6.0,-2.0,0.0,5.0,1.0,,,,,,9.0,-2.0,0.0,1,5,5.666666666666667,6.666666666666667,4.0
replication,101,0,5,p,8.0,0.0,,,,,,6.0,-2.0,0.0,5.0,1.0,,,,1,5,5.666666666666667,6.5,
replication,101,0,5,r,,,7.0,-2.0,0.0,8.0,0.0,,,,,,6.0,-2.0,0.0,1,5,6.25,6.5,3.0
